"📍 See this list as a map (in more languages, too!)
📍 Vea esta lista como un mapa (¡en más idiomas también!)",,,Learn more about MALAN here!,Check out our directory here!,,,,,,,,,,
Submit an update,,,This is not an exhaustive list. Info will be updated as we are able to. Please reach out to the organizers directly for clarifying questions. ,,,,,,,,,,,
San Fernando Valley,Aetna Street Solidarity ENDED,,Donation Drives,,,Funds for direct relief to unhoused folks. Venmo @aetnastreetsolidarity,,,Instagram,1,https://www.instagram.com/p/DEnhRcLzQFs/,1/17 10:45 PM,,
Los Angeles,"USAC General Representative1 and 2
(ENDED)",,Free Items," Kerkhoff Hall, 308 Westwood Plaza, Los Angeles, California 90095",,Accepting donations,"masks, fool & snacks, water, energy drinks, coffee, destress equipment, personal hygiene products, sunglasses, and fire safety & additional mutual aid resource information
(updated 01/09/25 2:45p)","Friday 1/10 9am-noon. Kerkhoff Hall, 308 Westwood Plaza, Los Angeles, CA 90095",Instagram,1,,1/10 6:00 PM,,
Silverlake,Brain Dead Fabrications ENDED,,Donation Drives,"3819 Sunset Blvd, Los Angeles, California 90026",,"NO LONGER ACCEPTING ITEMS
fresh socks and underwear, dry food & canned food, medicines, feminine care products, baby food and diapers, bottled water, phone chargers & batteries, fresh bedding",,As of 1/11 still accepting volunteers + donations,Instagram,1,https://www.instagram.com/p/DEp0lFlSuv5/?img_index=1,1/17 10:45 PM,,
DTLA,St. Anthony's Croatian Catholic Church (Unconfirmed),,Shelter,"712 N Grand Ave, Los Angeles, California 90012",,,Offering shelter to evacuees,,,1,,,,
Los Angeles,Venice Surfing Assocaition (FULL),,"Distribution Hub, Free Items","648 Rose Ave, Venice, California 90291",,"AT DONATION CAPACITY
(updated 01/09/25 1:45p)","Children's clothing, bedding, toiletries, diapers, jackets, water, batteries, and more
(updated 01/09/25 1:45p)",,Instagram,1,,1/10 5:30 PM,,
Filmore,Fillmore Active Adult and Community Center (CLOSED),,Services,"533 Santa Clara Street, Fillmore, California 93015",,,,SoCalEdison opened for customers impacted by fires. Locations open January 9th from 8:00 am to 10:00 pm and January 10th from 8:00 am to 12:00 pm.  City of Fillmore Instragram,VC Emergency,1,,1/10 1:38 PM,,
Mid-City,Thai Farmhouse,,Free Prepared Meals,"5560 W Adams Blvd, Los Angeles, California 90016",,FULL,"Free meals to rescue, emergency team, first responders, firefighters, and victims until Jan 24",Can't find any info saying this is until Jan 24th (1/17),https://www.instagram.com/thaifarmhouse,1,"https://firms.modaps.eosdis.nasa.gov/usfs/map/#d:24hrs;@-115.6,33.8,7.7z",1/17 7:30 PM,,
Los Angeles,Alma's Cider (FULL),,Distribution Hub,"904 Virgil Ave, Los Angeles, California 90029",,"Drop off essential items such as t-shirts, pants, jackets, new underwear and socks, children's clothing, MASKS!, snacks, bottled water, blankets, etc to the bar from 5pm -12 am. ",,,,1,,1/10 5:30 PM,,
Los Angeles,Big Blue Bus (ENDED),,Free Items,,,,free hourly transportation to the Westwood Recreation Center. The pickup location is Lincoln Boulevard and Montana Avenue in Santa Monica.,,https://x.com/SMBigBlueBus/status/1877127465396744601?mx=2,1,,1/10 6:00 PM,,
Los Angeles,UCLA EVP (ENDED),,Free Items,"308 Westwood Plaza, Los Angeles, California 90095",,,Masks available until supplies run out,"Kerckhoff Hall, 300C ",,1,,1/10 7:15 PM,,
Los Angeles,UCLA Gen Rep Mutual Aid (ENDED),,"Free Items, Donation Drives","325 De Neve Dr, Los Angeles, California 90024",,," Face masks • Food & snacks • Water, energy drinks, & coffee • Destress equipment • Personal hygiene products • Sunglasses • Fire safety & additional mutual aid resource information","1/10 from 9AM-12PM
UCLA The Hill (in front of Saxon Suites)",@ genrep1,1,,1/11 10:00 AM,,
Los Angeles,Eagle Rock High School,,"Free Items, Donation Drives","1750 Yosemite Dr, Los Angeles, California 90041",organize donations,"dog food, toiletries, women clothing, school supplies, backpacks",,,Instagram,1,https://www.instagram.com/p/DErDL7Ax7Jt/?img_index=10,1/11 11:45 AM,,
Santa Monica,Vintage Church (ENDED),,Wifi/Charging,"1015 California Ave, Santa Monica, California 9040",,,"bathrooms, wifi, snacks",,Instagram,1,,1/11 10:45 AM,,
Skid Row,Skid Row for the People LA (ENDED),,Free Items,"1017 E. 7th Street, Los Angeles, California 90813",Volunteers needed to help pass out essentials on Fridays from 5:30pm - 6pm.,,"Giving out essentials, including food, water, clothing, hygiene products, and more.",Mentioned in LA Times IG post,,1,,1/11 10:45 AM,,
Panorama City,Sepulveda Recreation Center (CLOSED),,Shelter,"8825 Kester Ave, Panorama City, California 91402",,,,,Assembly Member Pilar Schiavo,1,https://x.com/Pilar4CA/status/1876979068240830672?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Etweet,,,
Laguna Hills,Pasture Space (Unconfirmed),,Animal Boarding,,Call 949-371-1736,,"Providing pasture space for horses, goats, etc",Laguna Hills ,,1,,,,
Culver City,Millcross Coffee (ENDED),,Free Items,"11050 Washington Blvd, Culver City, California 90232",,,Free coffee,Also donating a percentage of all daily profits from coffee and food,MillCross Coffee Instagram,1,https://www.instagram.com/p/DEprYZJPTtn/?hl=en,1/10 11:15 AM,,
Montebello,Montebello Armenian Center (unconfirmed),,"Shelter, Information","410 Washington Blvd, Montebello, California 90640",,,,Call Jack at 323-216-1239 for more info,,1,,,,
Montrose,Crescenta Valley Armenian Community Center (unconfirmend),,"Information, Shelter","2633 Honolulu Ave, Montrose, California 91020",,,,Call Lucy at 818-590-5580,Instagram,1,https://www.instagram.com/akoonkmedia/p/DEmCgYpoaJt/,,,
Glendale,"Grow Together Glendale
CLOSED",,"Free Items, Donation Drives","Cerritos Park, 3690 San Fernando Rd, Glendale, California 91204",Volunteers needed 1/11 to help prepare/distribute items the morning of the distro.,"Compact foldable bike or electric scooter, air purifiers and HEPA filters, snacks, non-perishables, blankets, sleeping bags. New/unused only. Venmo @GrowTogetherGlendale","Water, hot drinks, hot oatmeal, fruit, protein shakes, protein bars, electrolytes, COVID tests, masks/respirators, hygiene supplies, charging station, socks, underwear","Meet on Saturday January 11th at 9:30 AM to help prepare/distribute items. Masks (KF94, KN95,N95) are required and provided. Please COVID-test the morning of the distro if possible. Limited storage, please drop off donations at 9:30 AM at Cerritos Park.",,1,,1/11/2025 @3:10pm,,
Altadena,"World Central Kitchen: Altadena (Woodburry Rd.)
CLOSED",,Free Prepared Meals," 845 E Woodbury Rd, Altadena, California 91001",,,Meal Service: 1:00 PM - 5:00 PM  ,,,1,,1/11/2025 3:57 PM,,
Burbank,"Burbank Armenian Center
CLOSED",,"Shelter, Information","75 E Santa Anita Ave, Burbank, California 91502",,"Acception Donations: Bottled Wated, Blankets, !st aid kits, Soap, Shampoo, Deodorant,saline solution, toothpaste, toothbrush, hand sanitizer, diapers, formula, wet wipes, paper towels, portable chargers, pet food, fiminine Hygiene products, new or lightly used clothes. Drop Off: Jivalagian Youth Center 2242 E Foothills Pasadena, CA 91107",,Instagram ,,1,,1/20 7:21 PM,,
Atwater,Proof Bakery (ENDED),,Donation Drives,"3156 Glendale Blvd, Los Angeles, California 90039",,"NO LONGER ACCEPTING ITEMS
Storage bins, unused towels and linens, new socks, hygiene items, paper towels, toilet paper, electrolyte drinks, sack lunches or sandwich  ingredients, condiments, cereal",,Re-opening 1/13 at 8am. All proceeds of sales will go to relief for victims of the fires.,Instagram,1,https://www.instagram.com/p/DEtPWuBptPl/,1/11 5:30 PM,,
Pasadena,"Dena Strong
CLOSED",,"Free Items, Services","744 N Marengo, Pasadena, California 91103",Volunteers needed for the event.,"Food, clothing, toiletries (including menstrual products)","Food, essential items, free haircuts","Saturday, January 11th at 10:00 am",,1,,1/20 7:21 PM,,
Cheviot Hills,"Cheviot Hills Recreation Center (Family Assistance Center)
CLOSED",,"Information, Services","2551 Motor Avenue, Los Angeles, California 90064",,,Reunification of Families ,"The City of Los Angeles has established a Family Assistance Center for those affected by the Palisades Fire.
Phone (310) 837-5186
Friday, January 10: 10 a.m. to 6 p.m.
Saturday, January 11: 9 a.m. to 5 p.m.",LA City Emergency Updates,1,https://emergency.lacity.gov/updates,1/20/2025 19:21:20,,
Frogtown,Quantum Clinic,,"Services, Donation Drives","2828 Newell St, Suite 6, Los Angeles, California 90039",,Food & clothing,"Free support groups, Friday 1/10 10-11:30am and 2-3:30pm",,,1,,1/11 6:32 PM,,
Greater LA Area,AirDoctor (ENDED),,Information,,,,"Commercial air purifiers at cost. The 5000 is $209 (normally $1425) and the 3000 is $130 (normally $895). Shipping is $30. To order, call customer service at 800-221-2515.",Follow them on IG for more info about more purchasing locations in LA.,Instagram,1,https://www.instagram.com/airdoctorpro/,1/11 8:00 PM,,
Studio City,Campbell Hall School (CLOSED),,Free Items,"4533 Laurel Canyon Ave, Studio City, California 91607",,NO LONGER ACCEPTING DONATIONS,"Clothes (youth and adult), bedding, toiletries, diapers, bottled water, masks, non-perishable food and more",1/11 10am-4pm,Instagram,1,https://www.instagram.com/p/DEqKcDhS6hu/?img_index=1,1/11 8:30 PM,,
Reseda,West Valley Reseda YMCA (ENDED AT THIS LOCATION),,Services,"18810 Vanowen St, Reseda, California 91335",,,"CHILD CARE: YMCA centers open for child care for students TK-8th grade weekdays, until schools reopen. Contact afterschool@ymcala.org. Open to children of essential workers and children of families who have been displaced.",,YMCA Instagram,1,https://www.instagram.com/p/DElRZP_yNr6/,1/11 2:56 PM,,
Pasadena,The Harvest Academy (ENDED),,"Donation Drives, Free Prepared Meals","1539 Fishburn Avenue, Los Angeles, California 90063",01/11 11a-1p Meal assembly,Monetary donations to provide hot vegan meals to first responders and people displaced by LA Fires via Paypal: info@theharvestacademyclub.org,,DM @theconciergekitchen on Instagram to get involved,Instagram,1,https://www.instagram.com/theconciergekitchen/,1/12 9:30 AM,,
Los Angeles,Coop LA (ENDED),,Free Items,"7282 Beverly Blvd, Los Angeles, 90036","
We are still in need of volunteers to help sort, replenish, pull items, and make drop-offs.
Stylists, drivers, anyone and everyone has something to give. Your help is so appreciated.
If you would like to volunteer your time, please sign up below. Volunteer Form","COOP is accepting the following donations:

New, clean clothing and shoes, jackets, beanies, gloves, new underwear and socks
New toys and art supplies for kids
Phone chargers and Mophies
New pet toys, leashes, dog beds
Hangers, clothing racks, backpacks
Especially GIFT CARDS! ","Supplies are available for pick-up for anyone in need. We have found that it can be very helpful to shop for those impacted who may not have the time or headspace to come gather items on their own.

If you have a list of what someone may need, but they are unable to come shop, please email shoppinglist@jennacooperla.com and we can help.",,Website ,1,https://jennacooperla.com/pages/coop-loves-la,1/13 1:58 PM,,
Santa Monica,Sevilla Vet (ENDED),,Services,"2116 Main Street, Santa Monica, California 90405 ",,"Pet food, water, pet bedding","Free pet exams, diagnostics, food & medications

Sat, Jan 11 (8am-6pm) and Sun, Jan 12 (8am-6pm)",,Instagram,1,https://www.instagram.com/p/DEnxzUPysqX/?igsh=NTc4MTIwNjQ2YQ%3D%3D,1/13 9:15 AM,,
Long Beach,"6th and Detroit ""CLOSED""",,Donation Drives,"412 Termino Ave, Long Beach, CA 90814",,Clothing donations.,"Clothing: women's, men's, children's, babies', some with tags. Creating bundles for pickup on Sunday 1/12 and Monday 1/13. ",DM them with your sizing to place an order for a bundle.,Instagram Post on LB Watchdog,1,https://www.instagram.com/p/DEn6icmysFm/?utm_source=ig_web_copy_link,11/13 8:00 AM,,
Huntington Park,Midnight Books (ENDED),,Donation Drives,"3382 E Florence Ave, Huntington Park, California 90255",,"hygiene products, menstrual products, batteries, water, pet food, shelf stable food",,"starting Monday, 01/13/25  will be CLOSED and assisting with clean up efforts with PFPLA",Instagram,1,https://www.instagram.com/p/DExzsnwzdzL/?img_index=1,1/13/2025 12:00 PM,,
Los Angeles,A Good Used Book (ENDED),,Donation Drives,"307 Glendale Blvd, Los Angeles, California 90026",,"Accepting today through Sunday (1/12))

Most Needed Emergency Supplies
- Cases of water
- Ready-to-eat snacks
- N95 Masks
- Hygiene and feminine products
- Cold weather gear (beanies, gloves)
- Pet food and supplies
⠀⠀⠀⠀⠀⠀⠀⠀⠀
They do NOT accept clothing, blankets or food that requires preparation.",,"We’re here in the bookstore today through Sunday, 10am - 4pm if you’d like to donate water, canned food, clothing, blankets, hygiene products and emergency supplies for those impacted by the wildfires.",Instagram Post,1,https://www.instagram.com/p/DEpy7L0PEI_/?hl=en,1/13 1:00 PM,,
,Bricks and Wood (ENDED),,Donation Drives,"4571 W Washington Blvd, Los Angeles, California 90016",,"(NEW/USED) Non-Perishable Food, ready-to-eat-meals, protein bars, granola bars, and snacks; baby formula & baby food, bottled water; water filtration systems (e.g., portable filters. 
Personal hygiene items: toothbrushes & toothpaste; soap, shampoo, and conditioner; feminine hygiene products; deoderant; wet wipes and hand sanitizer. For families/children: diapers & baby wipes; baby bottles & pacifiers; small toys or comfort items for children. Medical supplies: first-aid kits; bandages, gauze & antiseptic; over-the-counter medications (pain, allergy meds); N95 masks or respirators for smoke inhalation. Clothing and bedding: socks, underwear (NEW); warm clothing (jackets, sweaters); blankets, sleeping bags; shoes. Long-term needs: gift cards (gas, groceries, clothing stores); flashlights & batteries; phone chargers or portable power banks; basic household items (pots, pans, utensils). Pet food & treats; leashes, collars, and carriers; bedding & toys",,"Friday, January 10 - Sunday
January 12 from 11am - 6pm",Instagram Post,1,https://www.instagram.com/p/DEnjCpgzgBO/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,1/13 1:00 PM,,
Pasadena,Pasadena Civic Ballet (ENDED),,Donation Drives,"253 N Vinedo Ave, Pasadena, California 91107",No longer taking volunteers,No longer taking donations ,,"We are gathering essential items for those who are affected. If you would like to help, please drop off supplies at the studio on Sunday, January 12, from 1pm to 4pm.

We will organize your donations and distribute to families in need.

If you prefer to make a monetary donation in lieu of dropping items off at the studio, please use the link below. We will then distribute the funds donated here to the PCB families affected. (Link in Bio)",Instagram Post,1,https://www.instagram.com/p/DEndGMcy2uB/?utm_source=ig_web_copy_link,1/12/2025 8:45 PM,,
Covina,Pauly's Project (ENDED),,"Donation Drives, Free Items","843 E. Edna Pl. Covina, CA 91723",drivers needed,"Hygiene items including menstrual products, socks, shoes, blankets, clothing, kid's items","Mon Jan 13 10-4 pm open to families affected by the fires to select donations..


Hygiene items, socks, shoes, blankets, clothing, kid's items",,Instagram,1,,1/13 1:30 PM,,
Long Beach,Long Beach Clothing Co (ENDED),,Donation Drives,"4218 Atlantic Ave, Long Beach, California 90807",,"Face masks, canned food, baby food, toiletries, blankets, feminine hygiene products & first aid kits to support first responders and fire victims.",,,Instagram Post on LB Watchdog,1,https://www.instagram.com/p/DEkzMpNyPnB/,1/15 4:30 PM,,
Los Angeles,"CLOSED
Pan Pacific Recreational Center",,Shelter,"7600 Beverly Blvd, Los Angeles, California 90036",,,,Phone Nunmber: (323) 939-8874 Instagram ,https://lafd.org/news/sunset-firee,1,https://www.instagram.com/p/DElQVs5yXHf/?hl=en,1/15 6:20 PM,,
Burbank,IATSE Disaster Response Team,,"Shelter, Services, Free Items","2520 West Olive Avenue, Burbank, California 91505",RESOURCES ARE FOR IATSE MEMBERS ONLY,"Low on iPhone lightning cables, wall chargers, and power banks. ","Food pantry, FOR BABIES: clothes, wipes, feeding items, diapers, bedding, chairs and toys. For ADULTS ALL Genders: bedding, pillows, hygine items, clothing, socks and underwear. ","01/13/25 to 01/17/2025 Monday - Friday 8am-5pm
IATSE MEMBERS ONLY",Instagram,1,https://www.instagram.com/snoopysclothing/?igsh=NTc4MTIwNjQ2YQ%3D%3D,1/15/2025 6:30 PM,,
DTLA,Zaya (ENDED),,Free Items,"515 W 7th Street, Los Angeles, California 90014",,,free meals for fire victims,Starting Thursday (1/9) 2-6pm. More info: 213.375.8240,Instagram,1,https://www.instagram.com/p/DEvEXDHSOyi/?hl=en,1/15 8:00 PM,,
